"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"CA-2014-145317","2014-03-18","2014-03-23",2,"SM-20320",3,"United States",109,3,134,1,"FUR-FU-10001986",1,6,122.352,3,0.2,15.294
"CA-2014-143413","2014-05-24","2014-05-30",2,"RP-19390",1,"United States",249,40,308,4,"OFF-PA-10002319",2,11,116.28,3,0,56.9772
"CA-2017-156818","2017-07-11","2017-07-13",1,"JD-16015",1,"United States",21,16,30,4,"TEC-AC-10002323",3,12,132.6,6,0,17.238
"CA-2017-155873","2017-06-16","2017-06-21",2,"AB-10255",3,"United States",52,28,65,2,"OFF-SU-10001165",2,15,16.68,2,0,4.3368
"CA-2017-155873","2017-06-16","2017-06-21",2,"AB-10255",3,"United States",52,28,65,2,"OFF-PA-10001246",2,11,19.44,3,0,9.3312
"CA-2017-155873","2017-06-16","2017-06-21",2,"AB-10255",3,"United States",52,28,65,2,"OFF-PA-10001815",2,11,192.16,4,0,92.2368
"CA-2015-121797","2015-01-30","2015-02-06",2,"CC-12145",1,"United States",2,2,14,2,"FUR-FU-10001876",1,6,227.36,7,0,81.8496
"CA-2015-121797","2015-01-30","2015-02-06",2,"CC-12145",1,"United States",2,2,14,2,"TEC-MA-10000488",3,16,1919.976,3,0.2,215.9973
"US-2015-120572","2015-12-11","2015-12-15",2,"GH-14425",1,"United States",109,3,134,1,"OFF-BI-10001098",2,9,12.828,2,0.7,-8.9796
"CA-2017-132430","2017-10-09","2017-10-11",3,"CP-12085",2,"United States",81,25,346,4,"FUR-FU-10003577",1,6,45.888,4,0.2,9.1776
"CA-2017-146031","2017-07-29","2017-08-01",1,"GM-14440",1,"United States",22,16,25,4,"OFF-AR-10002656",2,7,60.12,9,0,22.2444
"CA-2014-110100","2014-04-25","2014-04-29",2,"LC-16885",1,"United States",41,4,125,1,"TEC-PH-10004531",3,8,302.376,3,0.2,37.797
"CA-2015-103723","2015-12-01","2015-12-06",2,"BT-11305",3,"United States",5,5,60,2,"OFF-AR-10003251",2,7,13.9,5,0,5.56
"CA-2014-127187","2014-12-04","2014-12-08",2,"CP-12085",2,"United States",21,16,24,4,"TEC-PH-10000673",3,8,129.98,2,0,62.3904
"CA-2017-128475","2017-08-26","2017-09-01",2,"SC-20680",3,"United States",39,33,113,1,"TEC-AC-10000158",3,12,71.98,2,0,15.1158
"CA-2014-100006","2014-09-07","2014-09-13",2,"DK-13375",1,"United States",21,16,24,4,"TEC-PH-10002075",3,8,377.97,3,0,109.6113
"CA-2017-144827","2017-12-21","2017-12-27",2,"SE-20110",1,"United States",117,2,147,2,"OFF-ST-10004340",2,5,124.36,2,0,33.5772
"CA-2014-110030","2014-12-06","2014-12-08",1,"LF-17185",1,"United States",13,6,15,3,"FUR-FU-10002759",1,6,23.976,3,0.6,-14.3856
"CA-2014-121286","2014-11-04","2014-11-08",1,"ON-18715",2,"United States",144,4,183,1,"OFF-FA-10000585",2,14,8.376,3,0.2,2.7222
"CA-2014-121286","2014-11-04","2014-11-08",1,"ON-18715",2,"United States",144,4,183,1,"OFF-AP-10004859",2,10,58.24,5,0.2,5.096
"CA-2016-164735","2016-04-14","2016-04-19",1,"TB-21400",1,"United States",167,18,213,1,"OFF-ST-10001558",2,5,81.2,5,0,12.18
"CA-2014-153479","2014-10-04","2014-10-08",2,"DF-13135",1,"United States",133,2,168,2,"OFF-LA-10004689",2,3,14.45,5,0,6.7915
"CA-2014-153479","2014-10-04","2014-10-08",2,"DF-13135",1,"United States",133,2,168,2,"OFF-BI-10002867",2,9,95.648,2,0.2,31.0856
"CA-2017-149888","2017-11-07","2017-11-13",2,"EP-13915",1,"United States",11,10,75,4,"TEC-PH-10003811",3,8,359.97,5,0.4,-71.994
"CA-2017-149888","2017-11-07","2017-11-13",2,"EP-13915",1,"United States",11,10,75,4,"FUR-TA-10000849",1,4,350.352,4,0.4,-140.1408
"CA-2017-119193","2017-12-22","2017-12-24",3,"SK-19990",1,"United States",168,25,214,4,"OFF-BI-10000848",2,9,1.641,1,0.7,-1.3128
"CA-2017-119193","2017-12-22","2017-12-24",3,"SK-19990",1,"United States",168,25,214,4,"TEC-PH-10003072",3,8,629.958,7,0.4,94.4937
"CA-2017-104801","2017-02-13","2017-02-19",2,"FH-14350",1,"United States",5,5,60,2,"OFF-AR-10001547",2,7,6.63,3,0,1.7901
"CA-2017-104801","2017-02-13","2017-02-19",2,"FH-14350",1,"United States",5,5,60,2,"TEC-AC-10001838",3,12,799.96,4,0,343.9828
"CA-2017-104801","2017-02-13","2017-02-19",2,"FH-14350",1,"United States",5,5,60,2,"FUR-FU-10004017",1,6,107.53,1,0,21.506
"CA-2014-107594","2014-07-02","2014-07-06",2,"EH-13945",1,"United States",136,31,171,4,"TEC-PH-10002923",3,8,73.98,2,0,19.9746
"CA-2014-107594","2014-07-02","2014-07-06",2,"EH-13945",1,"United States",136,31,171,4,"OFF-AR-10000716",2,7,5.58,1,0,2.1762
"CA-2015-129770","2015-02-21","2015-02-23",1,"JE-15715",1,"United States",325,28,404,2,"OFF-PA-10000249",2,11,49.12,4,0,23.0864
"CA-2015-115798","2015-11-13","2015-11-19",2,"KL-16645",1,"United States",47,14,285,4,"TEC-PH-10003691",3,8,377.97,3,0,94.4925
"CA-2015-115798","2015-11-13","2015-11-19",2,"KL-16645",1,"United States",47,14,285,4,"OFF-PA-10001560",2,11,42.28,7,0,19.8716
"CA-2015-115798","2015-11-13","2015-11-19",2,"KL-16645",1,"United States",47,14,285,4,"FUR-BO-10004467",1,1,299.97,3,0,56.9943
"CA-2015-115798","2015-11-13","2015-11-19",2,"KL-16645",1,"United States",47,14,285,4,"TEC-PH-10001819",3,8,89.98,2,0,43.1904
"CA-2017-122707","2017-04-16","2017-04-18",3,"EB-13750",2,"United States",326,20,405,1,"OFF-SU-10000157",2,15,477.24,4,0,9.54480000000001
"CA-2017-122707","2017-04-16","2017-04-18",3,"EB-13750",2,"United States",326,20,405,1,"TEC-AC-10004227",3,12,25.98,2,0,1.5588
"CA-2016-165015","2016-02-25","2016-02-27",1,"BD-11725",1,"United States",47,25,56,4,"OFF-EN-10003134",2,13,46.72,5,0.2,17.52
"CA-2014-149244","2014-11-04","2014-11-08",2,"MS-17530",1,"United States",71,2,89,2,"FUR-FU-10004671",1,6,35.34,2,0,13.4292
"CA-2015-140144","2015-06-20","2015-06-25",1,"SC-20770",2,"United States",9,2,35,2,"FUR-FU-10002253",1,6,257.64,6,0,100.4796
"CA-2015-140144","2015-06-20","2015-06-25",1,"SC-20770",2,"United States",9,2,35,2,"TEC-PH-10002726",3,8,125.976,3,0.2,47.241
"CA-2017-163321","2017-08-07","2017-08-11",1,"FM-14380",1,"United States",109,4,223,1,"TEC-AC-10004571",3,12,79.992,1,0.2,21.9978
"CA-2014-155887","2014-05-12","2014-05-17",2,"KT-16480",1,"United States",48,32,118,4,"FUR-TA-10002228",1,4,700.056,3,0.3,-130.0104
"US-2015-165449","2015-11-22","2015-11-26",2,"AP-10720",3,"United States",327,6,406,3,"TEC-AC-10004127",3,12,27.168,4,0.2,-1.3584
"CA-2015-110247","2015-12-04","2015-12-08",2,"RH-19555",1,"United States",316,3,394,1,"OFF-BI-10001553",2,9,8.226,3,0.7,-6.0324
"US-2014-141257","2014-06-08","2014-06-14",2,"CS-11950",1,"United States",5,5,61,2,"FUR-CH-10002758",1,2,585.552,3,0.2,73.194
"CA-2014-154669","2014-08-08","2014-08-11",1,"TM-21010",1,"United States",328,2,407,2,"OFF-ST-10000532",2,5,423.28,11,0,110.0528
"CA-2014-158029","2014-05-26","2014-05-30",2,"HF-14995",1,"United States",2,2,142,2,"FUR-CH-10000988",1,2,225.296,2,0.2,22.5296
"CA-2015-155306","2015-04-17","2015-04-21",2,"GA-14515",1,"United States",9,2,35,2,"OFF-AR-10003251",2,7,5.56,2,0,2.224
"CA-2015-155306","2015-04-17","2015-04-21",2,"GA-14515",1,"United States",9,2,35,2,"TEC-AC-10003174",3,12,323.37,3,0,129.348
"CA-2015-155306","2015-04-17","2015-04-21",2,"GA-14515",1,"United States",9,2,35,2,"TEC-PH-10002310",3,8,783.96,5,0.2,68.5965
"CA-2015-155306","2015-04-17","2015-04-21",2,"GA-14515",1,"United States",9,2,35,2,"OFF-AP-10002651",2,10,1447.65,5,0,419.8185
"CA-2015-155306","2015-04-17","2015-04-21",2,"GA-14515",1,"United States",9,2,35,2,"OFF-PA-10001184",2,11,11.96,2,0,5.8604
"CA-2016-127775","2016-06-11","2016-06-13",1,"ES-14020",1,"United States",21,16,46,4,"TEC-AC-10002402",3,12,239.97,3,0,71.991
"CA-2016-146171","2016-03-11","2016-03-15",2,"JP-16135",3,"United States",39,33,113,1,"FUR-FU-10004270",1,6,76.92,4,0,31.5372
"CA-2016-146171","2016-03-11","2016-03-15",2,"JP-16135",3,"United States",39,33,113,1,"OFF-ST-10001526",2,5,481.32,4,0,125.1432
"CA-2014-129574","2014-05-26","2014-05-29",3,"Dp-13240",3,"United States",209,8,408,2,"OFF-PA-10002893",2,11,48.4,5,0,23.232
"CA-2017-126536","2017-10-12","2017-10-14",3,"NK-18490",3,"United States",9,2,95,2,"TEC-AC-10003709",3,12,0.99,1,0,0.4356
"CA-2017-126536","2017-10-12","2017-10-14",3,"NK-18490",3,"United States",9,2,95,2,"OFF-BI-10001191",2,9,101.84,5,0.2,36.917
"CA-2017-165757","2017-06-22","2017-06-28",2,"PL-18925",3,"United States",11,10,12,4,"OFF-BI-10003166",2,9,10.332,3,0.7,-7.5768
"CA-2017-165757","2017-06-22","2017-06-28",2,"PL-18925",3,"United States",11,10,12,4,"OFF-BI-10003982",2,9,31.155,5,0.7,-23.8855
"CA-2017-165757","2017-06-22","2017-06-28",2,"PL-18925",3,"United States",11,10,12,4,"OFF-ST-10004835",2,5,8.928,2,0.2,0.6696
"CA-2017-167752","2017-01-15","2017-01-18",3,"RW-19690",1,"United States",11,10,64,4,"OFF-AP-10000159",2,10,34.384,1,0.2,3.86819999999999
"CA-2017-167752","2017-01-15","2017-01-18",3,"RW-19690",1,"United States",11,10,64,4,"OFF-AP-10002945",2,10,1924.16,8,0.2,312.676
"US-2015-122140","2015-04-02","2015-04-07",2,"MO-17950",1,"United States",62,6,78,3,"OFF-AP-10001242",2,10,32.192,2,0.8,-80.48
"US-2015-122140","2015-04-02","2015-04-07",2,"MO-17950",1,"United States",62,6,78,3,"TEC-AC-10003038",3,12,50.12,7,0.2,-0.626500000000007
"US-2015-122140","2015-04-02","2015-04-07",2,"MO-17950",1,"United States",62,6,78,3,"TEC-AC-10003289",3,12,47.976,3,0.2,1.7991
"CA-2016-163986","2016-09-03","2016-09-10",2,"JJ-15445",1,"United States",329,7,409,3,"OFF-ST-10000918",2,5,54.5,5,0,14.17
"CA-2017-158967","2017-12-10","2017-12-12",3,"BT-11680",1,"United States",3,3,3,1,"FUR-FU-10001940",1,6,19.104,3,0.2,5.7312
"CA-2016-131576","2016-11-22","2016-11-26",2,"RD-19585",1,"United States",67,13,186,3,"OFF-BI-10002852",2,9,49.44,3,0,24.2256
"CA-2017-143455","2017-11-11","2017-11-18",2,"ML-17755",3,"United States",25,25,158,4,"OFF-PA-10004451",2,11,10.368,2,0.2,3.6288
"CA-2016-144729","2016-10-21","2016-10-25",2,"JE-15745",1,"United States",71,2,89,2,"OFF-ST-10004804",2,5,154.44,3,0,1.5444
"CA-2015-127019","2015-12-21","2015-12-25",2,"ER-13855",2,"United States",78,23,98,2,"OFF-AP-10003971",2,10,60.984,7,0.2,4.5738
"CA-2015-138534","2015-07-17","2015-07-19",1,"JM-15535",1,"United States",330,2,410,2,"FUR-BO-10003159",1,1,195.466,2,0.15,-13.7976
"CA-2017-108322","2017-04-30","2017-05-05",2,"SS-20140",2,"United States",331,3,411,1,"FUR-FU-10001935",1,6,23.68,8,0.2,6.216
"CA-2017-108322","2017-04-30","2017-05-05",2,"SS-20140",2,"United States",331,3,411,1,"TEC-AC-10003433",3,12,2.376,3,0.2,0.7425
"CA-2017-167668","2017-05-06","2017-05-08",3,"TC-21295",1,"United States",21,16,46,4,"OFF-LA-10004544",2,3,59.2,4,0,29.6
"CA-2017-146724","2017-11-20","2017-11-27",2,"HG-15025",1,"United States",70,12,88,3,"OFF-AR-10001026",2,7,22,10,0,9.68
"CA-2016-139878","2016-11-11","2016-11-16",2,"LD-17005",1,"United States",67,13,152,3,"TEC-PH-10001336",3,8,257.98,2,0,74.8142
"US-2016-106677","2016-11-05","2016-11-10",2,"AS-10285",2,"United States",11,10,64,4,"TEC-PH-10003187",3,8,23.988,2,0.4,-15.992
"CA-2016-116974","2016-10-09","2016-10-15",2,"MP-17965",2,"United States",22,25,412,4,"TEC-PH-10004897",3,8,23.976,4,0.4,-15.5844
"CA-2015-149972","2015-09-21","2015-09-23",3,"CD-12790",3,"United States",2,2,2,2,"FUR-CH-10004997",1,2,601.536,4,0.2,0
"CA-2015-149972","2015-09-21","2015-09-23",3,"CD-12790",3,"United States",2,2,2,2,"OFF-FA-10002763",2,14,7.9,2,0,2.528
"US-2014-117744","2014-12-02","2014-12-06",2,"MD-17860",2,"United States",332,6,413,3,"FUR-FU-10001588",1,6,58.36,5,0.6,-24.803
"US-2014-117744","2014-12-02","2014-12-06",2,"MD-17860",2,"United States",332,6,413,3,"OFF-AR-10000940",2,7,16.464,7,0.2,1.4406
"US-2014-117744","2014-12-02","2014-12-06",2,"MD-17860",2,"United States",332,6,413,3,"FUR-FU-10002759",1,6,39.96,5,0.6,-23.976
"CA-2014-125514","2014-09-21","2014-09-22",3,"BM-11650",2,"United States",156,9,199,3,"OFF-AP-10000358",2,10,25.96,2,0,7.5284
"CA-2014-125514","2014-09-21","2014-09-22",3,"BM-11650",2,"United States",156,9,199,3,"OFF-AP-10003281",2,10,36.27,3,0,10.881
"CA-2014-125514","2014-09-21","2014-09-22",3,"BM-11650",2,"United States",156,9,199,3,"OFF-PA-10000029",2,11,6.48,1,0,3.1104
"CA-2014-154599","2014-04-12","2014-04-17",2,"KN-16450",2,"United States",333,2,414,2,"TEC-PH-10001557",3,8,1075.088,14,0.2,94.0701999999999
"CA-2014-154599","2014-04-12","2014-04-17",2,"KN-16450",2,"United States",333,2,414,2,"TEC-PH-10000576",3,8,438.368,4,0.2,38.3572
"CA-2014-154599","2014-04-12","2014-04-17",2,"KN-16450",2,"United States",333,2,414,2,"OFF-BI-10002764",2,9,18.088,7,0.2,6.5569
"CA-2014-154599","2014-04-12","2014-04-17",2,"KN-16450",2,"United States",333,2,414,2,"FUR-BO-10001337",1,1,308.499,3,0.15,-18.147
"CA-2017-158743","2017-10-20","2017-10-27",2,"IG-15085",1,"United States",291,37,366,1,"OFF-AR-10002257",2,7,13.36,4,0,4.1416
"CA-2017-158743","2017-10-20","2017-10-27",2,"IG-15085",1,"United States",291,37,366,1,"OFF-PA-10001019",2,11,39.96,2,0,18.7812
"CA-2017-158743","2017-10-20","2017-10-27",2,"IG-15085",1,"United States",291,37,366,1,"OFF-BI-10003364",2,9,145.85,5,0,70.008
"CA-2016-153318","2016-10-25","2016-10-28",3,"JS-15595",2,"United States",101,3,124,1,"TEC-PH-10000984",3,8,783.96,5,0.2,78.396
"US-2015-110163","2015-11-01","2015-11-04",3,"GA-14725",1,"United States",128,22,161,2,"OFF-AR-10001683",2,7,7.88,1,0.2,1.773
"CA-2017-143329","2017-11-03","2017-11-08",2,"DL-13330",1,"United States",325,28,404,2,"FUR-FU-10000629",1,6,41.37,3,0,17.3754
"CA-2015-159380","2015-05-12","2015-05-16",2,"CS-12505",1,"United States",9,2,35,2,"OFF-PA-10003893",2,11,12.84,3,0,5.778
"CA-2015-159380","2015-05-12","2015-05-16",2,"CS-12505",1,"United States",9,2,35,2,"OFF-PA-10004239",2,11,25.68,6,0,11.556
"CA-2015-122623","2015-09-07","2015-09-11",2,"CC-12145",1,"United States",237,6,294,3,"FUR-CH-10000553",1,2,47.516,2,0.3,-2.0364
"CA-2015-148635","2015-07-25","2015-07-27",1,"MH-18025",1,"United States",5,5,61,2,"OFF-FA-10004395",2,14,9.42,2,0,0.471
"CA-2015-148635","2015-07-25","2015-07-27",1,"MH-18025",1,"United States",5,5,61,2,"OFF-PA-10004782",2,11,12.96,2,0,6.2208
"CA-2015-148635","2015-07-25","2015-07-27",1,"MH-18025",1,"United States",5,5,61,2,"FUR-BO-10002213",1,1,704.9,5,0,56.392
"CA-2015-148635","2015-07-25","2015-07-27",1,"MH-18025",1,"United States",5,5,61,2,"FUR-CH-10001854",1,2,561.568,2,0.2,28.0784
"CA-2015-135685","2015-11-16","2015-11-18",1,"MP-18175",3,"United States",159,7,202,3,"OFF-PA-10000157",2,11,179.82,9,0,84.5154
"CA-2015-135685","2015-11-16","2015-11-18",1,"MP-18175",3,"United States",159,7,202,3,"FUR-FU-10001185",1,6,185.58,6,0,76.0878
"CA-2015-135685","2015-11-16","2015-11-18",1,"MP-18175",3,"United States",159,7,202,3,"FUR-TA-10001520",1,4,214.11,3,0,36.3987
"CA-2015-135685","2015-11-16","2015-11-18",1,"MP-18175",3,"United States",159,7,202,3,"TEC-AC-10004145",3,12,999.96,4,0,229.9908
"CA-2015-135685","2015-11-16","2015-11-18",1,"MP-18175",3,"United States",159,7,202,3,"FUR-TA-10000688",1,4,653.55,3,0,111.1035
"CA-2015-104626","2015-09-01","2015-09-08",2,"DR-12940",3,"United States",48,32,118,4,"OFF-BI-10001510",2,9,114.6,5,0,51.57
"CA-2015-104626","2015-09-01","2015-09-08",2,"DR-12940",3,"United States",48,32,118,4,"FUR-CH-10003817",1,2,60.74,1,0,15.185
"CA-2015-104626","2015-09-01","2015-09-08",2,"DR-12940",3,"United States",48,32,118,4,"FUR-FU-10000308",1,6,124.36,2,0,27.3592
"CA-2015-104626","2015-09-01","2015-09-08",2,"DR-12940",3,"United States",48,32,118,4,"OFF-ST-10003208",2,5,1088.76,6,0,315.7404
"CA-2016-160500","2016-05-05","2016-05-08",3,"DM-13015",1,"United States",185,2,143,2,"OFF-BI-10003784",2,9,6.72,5,0.2,2.352
"CA-2016-160500","2016-05-05","2016-05-08",3,"DM-13015",1,"United States",185,2,143,2,"FUR-TA-10003748",1,4,298.776,3,0.2,7.46939999999999
"CA-2017-100202","2016-12-31","2017-01-05",2,"BD-11620",1,"United States",126,2,159,2,"TEC-PH-10002563",3,8,302.376,3,0.2,22.6782
"CA-2017-131016","2017-09-18","2017-09-20",3,"DC-12850",1,"United States",82,6,175,3,"OFF-AR-10000122",2,7,8.928,2,0.2,0.557999999999999
"CA-2017-131016","2017-09-18","2017-09-20",3,"DC-12850",1,"United States",82,6,175,3,"OFF-ST-10000352",2,5,47.584,2,0.2,-2.974
"US-2014-112914","2014-09-25","2014-09-30",2,"MT-18070",3,"United States",13,6,17,3,"OFF-PA-10003270",2,11,33.792,8,0.2,10.56
"US-2014-112914","2014-09-25","2014-09-30",2,"MT-18070",3,"United States",13,6,17,3,"FUR-BO-10003272",1,1,300.5328,2,0.32,-97.2312
"US-2014-112914","2014-09-25","2014-09-30",2,"MT-18070",3,"United States",13,6,17,3,"OFF-BI-10002982",2,9,2.724,2,0.8,-4.3584
"US-2014-112914","2014-09-25","2014-09-30",2,"MT-18070",3,"United States",13,6,17,3,"OFF-EN-10001509",2,13,3.264,2,0.2,1.1016
"CA-2016-124149","2016-04-23","2016-04-26",3,"MJ-17740",1,"United States",153,25,403,4,"OFF-PA-10002421",2,11,108.336,6,0.2,37.9176
"CA-2016-124149","2016-04-23","2016-04-26",3,"MJ-17740",1,"United States",153,25,403,4,"OFF-ST-10000760",2,5,55.92,5,0.2,6.291
"CA-2016-124149","2016-04-23","2016-04-26",3,"MJ-17740",1,"United States",153,25,403,4,"OFF-PA-10002923",2,11,78.304,2,0.2,29.364
"CA-2014-148915","2014-11-01","2014-11-05",2,"ND-18370",1,"United States",33,22,41,2,"OFF-ST-10001128",2,5,443.92,5,0.2,-94.333
"CA-2014-148915","2014-11-01","2014-11-05",2,"ND-18370",1,"United States",33,22,41,2,"TEC-PH-10000673",3,8,155.976,3,0.2,54.5916
"CA-2017-134649","2017-01-26","2017-01-31",1,"CA-11965",2,"United States",326,20,405,1,"OFF-AR-10001547",2,7,15.47,7,0,4.1769
"CA-2017-134649","2017-01-26","2017-01-31",1,"CA-11965",2,"United States",326,20,405,1,"OFF-BI-10001890",2,9,7.16,2,0,3.4368
"CA-2017-110842","2017-11-11","2017-11-16",2,"GA-14725",1,"United States",2,2,2,2,"OFF-AP-10003971",2,10,10.89,1,0,2.8314
"CA-2017-110842","2017-11-11","2017-11-16",2,"GA-14725",1,"United States",2,2,2,2,"OFF-PA-10000520",2,11,19.44,3,0,9.3312
"CA-2017-110842","2017-11-11","2017-11-16",2,"GA-14725",1,"United States",2,2,2,2,"OFF-BI-10000977",2,9,121.6,5,0.2,39.52
"CA-2016-147368","2016-06-09","2016-06-12",3,"TC-21295",1,"United States",316,3,394,1,"TEC-MA-10002178",3,16,695.7,2,0.5,-27.828
"US-2015-104185","2015-09-03","2015-09-08",1,"JB-15400",2,"United States",21,16,30,4,"OFF-ST-10001526",2,5,120.33,1,0,31.2858
"US-2014-125521","2014-03-14","2014-03-19",2,"CK-12325",3,"United States",270,18,337,1,"FUR-CH-10003379",1,2,1139.92,4,0,284.98
"US-2017-135062","2017-08-31","2017-09-04",1,"RL-19615",1,"United States",116,4,306,1,"OFF-PA-10000100",2,11,229.544,7,0.2,83.2097
"CA-2017-135650","2017-03-23","2017-03-27",2,"AC-10660",1,"United States",115,6,144,3,"OFF-ST-10001809",2,5,143.728,2,0.2,-32.3388
"CA-2017-112865","2017-05-18","2017-05-22",2,"BH-11710",1,"United States",11,10,12,4,"TEC-AC-10000387",3,12,36.048,3,0.2,-0.901200000000001
"US-2016-162852","2016-12-27","2016-12-31",2,"BG-11695",2,"United States",319,11,397,3,"FUR-CH-10004853",1,2,845.488,8,0.3,-12.0784000000001
"CA-2017-138163","2017-11-17","2017-11-20",3,"XP-21865",1,"United States",232,32,289,4,"OFF-AR-10001958",2,7,50.94,3,0,14.2632
"CA-2017-152093","2017-09-10","2017-09-15",2,"SN-20560",3,"United States",23,11,156,3,"OFF-BI-10003527",2,9,762.594,3,0.8,-1143.891
"CA-2017-157854","2017-04-08","2017-04-15",2,"DM-13345",2,"United States",186,33,236,1,"FUR-FU-10003832",1,6,56.28,6,0,15.7584
"CA-2017-157854","2017-04-08","2017-04-15",2,"DM-13345",2,"United States",186,33,236,1,"OFF-BI-10001359",2,9,2690.97,3,0,1264.7559
"CA-2016-123617","2016-11-28","2016-12-03",2,"AJ-10780",2,"United States",145,3,184,1,"OFF-BI-10002976",2,9,7.434,6,0.7,-5.6994
"US-2016-128293","2016-06-02","2016-06-05",3,"KC-16255",2,"United States",11,10,75,4,"OFF-ST-10000736",2,5,64.784,1,0.2,-12.9568
"CA-2017-107342","2017-12-17","2017-12-22",2,"VF-21715",3,"United States",39,15,135,3,"OFF-PA-10001745",2,11,28.16,4,0,13.2352
"CA-2016-136371","2016-03-19","2016-03-21",1,"SV-20935",1,"United States",148,16,188,4,"FUR-FU-10000409",1,6,14.98,1,0,6.8908
"CA-2016-136371","2016-03-19","2016-03-21",1,"SV-20935",1,"United States",148,16,188,4,"FUR-FU-10000221",1,6,20.32,4,0,6.9088
"CA-2017-137344","2017-08-20","2017-08-20",4,"EM-13810",2,"United States",48,32,118,4,"OFF-ST-10000344",2,5,40.29,3,0,10.4754
"CA-2017-169810","2017-07-25","2017-07-31",2,"RB-19360",1,"United States",299,45,375,3,"OFF-LA-10003663",2,3,20.23,7,0,9.5081
"CA-2016-128594","2016-08-26","2016-08-29",3,"DJ-13510",2,"United States",71,2,89,2,"FUR-CH-10001215",1,2,1603.136,4,0.2,100.196
"CA-2016-154690","2016-08-15","2016-08-17",1,"CC-12370",1,"United States",116,4,306,1,"FUR-CH-10000988",1,2,225.296,2,0.2,22.5296
"CA-2017-138975","2017-05-19","2017-05-23",2,"SC-20380",1,"United States",119,33,149,1,"TEC-AC-10003441",3,12,67.8,4,0,4.068
"CA-2017-138975","2017-05-19","2017-05-23",2,"SC-20380",1,"United States",119,33,149,1,"TEC-PH-10004389",3,8,377.97,3,0,98.2722
"CA-2017-138975","2017-05-19","2017-05-23",2,"SC-20380",1,"United States",119,33,149,1,"FUR-BO-10004695",1,1,1628.82,9,0,374.6286
"CA-2017-138975","2017-05-19","2017-05-23",2,"SC-20380",1,"United States",119,33,149,1,"OFF-PA-10000100",2,11,286.93,7,0,140.5957
"CA-2017-106537","2017-08-12","2017-08-17",2,"RH-19495",1,"United States",334,3,415,1,"OFF-PA-10000223",2,11,20.736,4,0.2,7.2576
"US-2017-103828","2017-08-13","2017-08-13",4,"JK-15370",1,"United States",9,2,35,2,"OFF-ST-10001325",2,5,31.44,3,0,8.4888
"US-2017-103828","2017-08-13","2017-08-13",4,"JK-15370",1,"United States",9,2,35,2,"OFF-AP-10004249",2,10,83.79,7,0,22.6233
"US-2017-103828","2017-08-13","2017-08-13",4,"JK-15370",1,"United States",9,2,35,2,"OFF-AR-10000588",2,7,59.52,3,0,15.4752
"US-2017-103828","2017-08-13","2017-08-13",4,"JK-15370",1,"United States",9,2,35,2,"OFF-SU-10000946",2,15,31.92,4,0,9.2568
"CA-2016-115588","2016-11-10","2016-11-12",1,"AF-10885",1,"United States",168,25,214,4,"OFF-SU-10001225",2,15,14.72,5,0.2,-3.312
"CA-2016-115588","2016-11-10","2016-11-12",1,"AF-10885",1,"United States",168,25,214,4,"OFF-ST-10001558",2,5,38.976,3,0.2,-2.436
"CA-2017-143861","2017-06-12","2017-06-19",2,"LC-16885",1,"United States",85,3,105,1,"FUR-FU-10001546",1,6,17.088,2,0.2,1.068
"CA-2014-148040","2014-03-22","2014-03-26",2,"BF-11275",2,"United States",94,17,116,2,"OFF-PA-10002581",2,11,74.352,3,0.2,23.235
"CA-2014-148040","2014-03-22","2014-03-26",2,"BF-11275",2,"United States",94,17,116,2,"FUR-CH-10001482",1,2,314.352,3,0.2,-35.3646
"CA-2017-135167","2017-06-15","2017-06-20",2,"SC-20800",1,"United States",2,2,2,2,"OFF-AR-10002399",2,7,4.26,1,0,1.7466
"CA-2017-137022","2017-11-16","2017-11-22",2,"SW-20275",1,"United States",71,2,189,2,"OFF-ST-10001963",2,5,811.28,8,0,24.3384
"US-2017-102638","2017-12-29","2017-12-31",3,"MC-17845",1,"United States",21,16,46,4,"OFF-FA-10002988",2,14,6.03,3,0,2.9547
"US-2016-167339","2016-01-21","2016-01-23",1,"TD-20995",1,"United States",71,2,89,2,"FUR-CH-10004289",1,2,153.568,2,0.2,-5.75880000000002
"US-2016-167339","2016-01-21","2016-01-23",1,"TD-20995",1,"United States",71,2,89,2,"FUR-CH-10000785",1,2,1013.488,7,0.2,76.0116
"CA-2016-152072","2016-01-15","2016-01-19",2,"Dp-13240",3,"United States",59,31,74,4,"OFF-EN-10003040",2,13,52.34,2,0,24.5998
"CA-2016-152072","2016-01-15","2016-01-19",2,"Dp-13240",3,"United States",59,31,74,4,"OFF-AR-10001573",2,7,4.66,2,0,1.3514
"CA-2016-152072","2016-01-15","2016-01-19",2,"Dp-13240",3,"United States",59,31,74,4,"TEC-AC-10000844",3,12,254.97,3,0,91.7892
"CA-2016-102932","2016-09-19","2016-09-23",1,"SD-20485",3,"United States",335,31,416,4,"OFF-BI-10000756",2,9,25.44,6,0,12.72
"CA-2016-102932","2016-09-19","2016-09-23",1,"SD-20485",3,"United States",335,31,416,4,"OFF-SU-10000381",2,15,27.93,3,0,8.0997
